id,cluster_id,suggested_filename,suggested_domain,title,content,generation_method,gap_count,representative_queries,status,reviewed_by,reviewed_at,rejection_reason,ingested_at,ingested_sop_path,created_at,updated_at
363,1097,runbook-security-363.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,14,"[""security query 0"",""security query 1"",""security query 2""]",approved,rsingh,2026-05-27 00:42:21,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
364,741,runbook-security-364.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,16,"[""security query 0"",""security query 1"",""security query 2"",""security query 3""]",ingested,rsingh,2026-06-19 15:39:40,,2026-05-27 04:40:04,sops/security/runbook-security-364.md,2026-05-24 12:00:00,2026-06-23 12:00:00
365,438,runbook-network-365.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,19,"[""network query 0"",""network query 1"",""network query 2"",""network query 3""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
366,969,runbook-node-366.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,5,"[""node query 0"",""node query 1"",""node query 2""]",approved,rsingh,2026-06-05 17:57:42,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
367,225,runbook-network-367.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,19,"[""network query 0"",""network query 1"",""network query 2"",""network query 3""]",rejected,rsingh,2026-06-17 13:42:19,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
368,675,runbook-memory-368.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,17,"[""memory query 0"",""memory query 1"",""memory query 2""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
369,336,runbook-network-369.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,20,"[""network query 0""]",approved,rsingh,2026-06-11 08:23:29,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
370,543,runbook-cpu-370.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,16,"[""cpu query 0"",""cpu query 1"",""cpu query 2"",""cpu query 3""]",rejected,rsingh,2026-06-14 06:35:28,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
371,186,runbook-node-371.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,28,"[""node query 0"",""node query 1"",""node query 2""]",approved,rsingh,2026-06-21 03:37:17,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
372,929,runbook-security-372.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,23,"[""security query 0"",""security query 1""]",approved,mpatel,2026-06-22 14:59:05,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
373,317,runbook-storage-373.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,2,"[""storage query 0"",""storage query 1"",""storage query 2"",""storage query 3""]",approved,rsingh,2026-06-13 02:18:53,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
374,732,runbook-cpu-374.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,4,"[""cpu query 0"",""cpu query 1"",""cpu query 2""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
375,755,runbook-memory-375.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,26,"[""memory query 0"",""memory query 1"",""memory query 2""]",rejected,mpatel,2026-06-10 17:33:19,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
376,107,runbook-network-376.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,21,"[""network query 0"",""network query 1"",""network query 2""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
377,1085,runbook-memory-377.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,10,"[""memory query 0""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
378,13,runbook-memory-378.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,25,"[""memory query 0"",""memory query 1"",""memory query 2""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
379,811,runbook-storage-379.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,9,"[""storage query 0"",""storage query 1"",""storage query 2"",""storage query 3""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
380,304,runbook-security-380.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,27,"[""security query 0"",""security query 1""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
381,106,runbook-network-381.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,9,"[""network query 0"",""network query 1""]",rejected,,2026-06-01 17:32:31,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
382,734,runbook-security-382.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,19,"[""security query 0"",""security query 1"",""security query 2"",""security query 3""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
383,1095,runbook-memory-383.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,27,"[""memory query 0"",""memory query 1"",""memory query 2"",""memory query 3""]",rejected,,2026-06-05 15:35:06,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
384,1067,runbook-storage-384.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,12,"[""storage query 0""]",approved,,2026-05-31 01:08:21,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
385,192,runbook-memory-385.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,30,"[""memory query 0"",""memory query 1""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
386,108,runbook-storage-386.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,30,"[""storage query 0"",""storage query 1"",""storage query 2"",""storage query 3""]",approved,mpatel,2026-06-01 11:18:13,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
387,1010,runbook-cpu-387.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,11,"[""cpu query 0""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
388,509,runbook-node-388.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,27,"[""node query 0"",""node query 1"",""node query 2""]",rejected,,2026-06-02 08:11:33,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
389,377,runbook-node-389.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,18,"[""node query 0""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
390,735,runbook-node-390.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,6,"[""node query 0"",""node query 1"",""node query 2"",""node query 3""]",approved,rsingh,2026-06-10 01:06:58,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
391,211,runbook-cpu-391.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,13,"[""cpu query 0"",""cpu query 1"",""cpu query 2"",""cpu query 3""]",rejected,mpatel,2026-06-22 02:51:14,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
392,76,runbook-node-392.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,12,"[""node query 0"",""node query 1""]",ingested,mpatel,2026-05-27 03:36:35,,2026-06-19 16:46:08,sops/node/runbook-node-392.md,2026-05-24 12:00:00,2026-06-23 12:00:00
393,196,runbook-cpu-393.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,29,"[""cpu query 0"",""cpu query 1"",""cpu query 2""]",approved,mpatel,2026-06-05 11:33:16,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
394,25,runbook-node-394.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,19,"[""node query 0"",""node query 1"",""node query 2""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
395,1032,runbook-node-395.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,20,"[""node query 0"",""node query 1""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
396,655,runbook-cpu-396.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,23,"[""cpu query 0"",""cpu query 1"",""cpu query 2""]",approved,,2026-06-21 17:23:12,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
397,832,runbook-cpu-397.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,18,"[""cpu query 0"",""cpu query 1""]",ingested,rsingh,2026-06-08 15:38:53,,2026-06-19 03:04:24,sops/cpu/runbook-cpu-397.md,2026-05-24 12:00:00,2026-06-23 12:00:00
398,227,runbook-security-398.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,14,"[""security query 0"",""security query 1"",""security query 2"",""security query 3""]",rejected,rsingh,2026-06-19 21:41:33,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
399,946,runbook-network-399.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,24,"[""network query 0"",""network query 1"",""network query 2"",""network query 3""]",rejected,rsingh,2026-06-20 03:56:31,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
400,167,runbook-storage-400.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,13,"[""storage query 0"",""storage query 1"",""storage query 2""]",ingested,,2026-05-25 15:17:33,,2026-05-28 14:36:04,sops/storage/runbook-storage-400.md,2026-05-24 12:00:00,2026-06-23 12:00:00
401,939,runbook-cpu-401.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,22,"[""cpu query 0"",""cpu query 1"",""cpu query 2""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
402,459,runbook-node-402.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,11,"[""node query 0"",""node query 1""]",rejected,,2026-06-08 00:54:11,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
403,573,runbook-cpu-403.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,15,"[""cpu query 0"",""cpu query 1""]",approved,rsingh,2026-06-05 23:02:27,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
404,399,runbook-node-404.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,16,"[""node query 0"",""node query 1"",""node query 2""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
405,294,runbook-memory-405.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,28,"[""memory query 0"",""memory query 1""]",approved,,2026-06-04 08:22:35,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
406,203,runbook-network-406.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,7,"[""network query 0"",""network query 1"",""network query 2""]",approved,mpatel,2026-06-12 01:34:18,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
407,1076,runbook-security-407.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,4,"[""security query 0"",""security query 1""]",rejected,rsingh,2026-05-25 06:06:45,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
408,1047,runbook-storage-408.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,14,"[""storage query 0"",""storage query 1""]",ingested,rsingh,2026-05-28 00:56:38,,2026-06-20 12:16:41,sops/storage/runbook-storage-408.md,2026-05-24 12:00:00,2026-06-23 12:00:00
409,1072,runbook-memory-409.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,8,"[""memory query 0"",""memory query 1""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
410,922,runbook-security-410.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,17,"[""security query 0""]",approved,,2026-06-16 14:00:52,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
411,61,runbook-node-411.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,9,"[""node query 0""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
412,820,runbook-storage-412.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,17,"[""storage query 0"",""storage query 1"",""storage query 2""]",ingested,mpatel,2026-06-12 15:23:24,,2026-06-21 03:52:05,sops/storage/runbook-storage-412.md,2026-05-24 12:00:00,2026-06-23 12:00:00
413,427,runbook-node-413.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,28,"[""node query 0"",""node query 1""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
414,66,runbook-memory-414.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,4,"[""memory query 0"",""memory query 1"",""memory query 2"",""memory query 3""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
415,895,runbook-cpu-415.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,21,"[""cpu query 0"",""cpu query 1"",""cpu query 2""]",ingested,rsingh,2026-06-05 01:31:46,,2026-06-05 17:05:56,sops/cpu/runbook-cpu-415.md,2026-05-24 12:00:00,2026-06-23 12:00:00
416,490,runbook-node-416.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,12,"[""node query 0"",""node query 1"",""node query 2"",""node query 3""]",approved,rsingh,2026-06-02 01:12:41,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
