id,sop_id,sop_name,sop_path,section_title,query_text,similarity_score,source,cluster_name,namespace,pod_name,action_taken,was_useful,matched_at
384,3,Security Runbook 03: CFS throttling tuning,sops/security/runbook-03.md,Diagnosis,orders-worker throttled,0.843,alert,prod-use2-eks,orders,orders-worker-6ee3345-b0d20,none,true,2026-06-10 04:31:07
385,34,Node Runbook 34: Connection pool sizing,sops/node/runbook-34.md,Remediation,auth-gateway throttled,0.818,chat,prod-usw2-eks,identity,auth-gateway-ebb2b70-575e4,restart_pod,true,2026-05-29 05:08:17
386,35,Memory Runbook 35: OOMKilled remediation,sops/memory/runbook-35.md,Prevention,checkout-web OOMKilled,0.8283,prediction,dr-use1-eks,checkout,checkout-web-6e9e217-a5c79,none,true,2026-06-05 12:38:43
387,12,Node Runbook 12: CrashLoopBackOff triage,sops/node/runbook-12.md,Diagnosis,session-store CrashLoopBackOff,0.9113,chat,prod-usw2-eks,identity,session-store-28ebc77-cf7c8,scale_up,true,2026-06-04 20:55:21
388,28,Storage Runbook 28: Connection pool sizing,sops/storage/runbook-28.md,Prevention,checkout-web high latency,0.8358,auto,prod-use2-eks,checkout,checkout-web-47df111-4e24c,restart_pod,true,2026-06-01 19:54:28
389,4,Network Runbook 04: Cert rotation,sops/network/runbook-04.md,Symptoms,orders-worker OOMKilled,0.7041,auto,prod-use2-eks,orders,orders-worker-6ee3345-b0d20,restart_pod,true,2026-06-04 01:42:56
390,29,Node Runbook 29: Connection pool sizing,sops/node/runbook-29.md,Prevention,cart-svc CrashLoopBackOff,0.8109,auto,prod-usw2-eks,checkout,cart-svc-882ca58-64a75,restart_pod,true,2026-06-11 07:46:06
391,10,Availability Runbook 10: PDB & graceful shutdown,sops/availability/runbook-10.md,Prevention,coredns OOMKilled,0.7487,auto,prod-use2-eks,kube-system,coredns-e513a45-fb7bf,increase_limit,false,2026-06-16 11:12:31
392,16,Availability Runbook 16: HPA scaling response,sops/availability/runbook-16.md,Prevention,auth-gateway high latency,0.8707,auto,prod-usw2-eks,identity,auth-gateway-d4d3364-aac01,restart_pod,false,2026-06-07 09:37:46
393,33,Availability Runbook 33: Connection pool sizing,sops/availability/runbook-33.md,Remediation,payments-api high latency,0.7372,alert,prod-use2-eks,payments,payments-api-1ce3577-591ac,scale_up,false,2026-06-04 11:18:45
394,18,Memory Runbook 18: Connection pool sizing,sops/memory/runbook-18.md,Diagnosis,orders-worker throttled,0.9198,auto,prod-usw2-eks,orders,orders-worker-0696c96-a62c8,increase_limit,true,2026-06-19 16:23:45
395,25,Network Runbook 25: PDB & graceful shutdown,sops/network/runbook-25.md,Remediation,inventory-svc high latency,0.6181,prediction,staging-use2-eks,inventory,inventory-svc-1d6f570-1b50d,none,true,2026-06-04 11:54:57
396,19,Memory Runbook 19: CoreDNS restart,sops/memory/runbook-19.md,Remediation,notifications OOMKilled,0.8851,chat,prod-usw2-eks,notifications,notifications-abd2926-3451e,scale_up,false,2026-05-30 08:00:30
397,22,Security Runbook 22: Cert rotation,sops/security/runbook-22.md,Diagnosis,session-store CrashLoopBackOff,0.7843,alert,prod-use2-eks,identity,session-store-1ac5266-1ca26,none,true,2026-06-08 02:46:51
398,5,Node Runbook 05: Connection pool sizing,sops/node/runbook-05.md,Prevention,checkout-web throttled,0.8862,auto,prod-use2-eks,checkout,checkout-web-0101b48-2b2af,increase_limit,false,2026-06-23 11:08:37
399,22,Security Runbook 22: Cert rotation,sops/security/runbook-22.md,Diagnosis,config-svc throttled,0.7511,alert,prod-use2-eks,platform,config-svc-027a395-39a4d,increase_limit,false,2026-05-27 06:55:22
400,17,Network Runbook 17: Cert rotation,sops/network/runbook-17.md,Symptoms,indexer throttled,0.8196,chat,dr-use1-eks,search,indexer-6af7422-f66fc,none,true,2026-06-04 17:32:51
401,1,Node Runbook 01: DiskPressure eviction recovery,sops/node/runbook-01.md,Diagnosis,orders-worker high latency,0.7346,auto,prod-use2-eks,orders,orders-worker-06e2683-7270e,increase_limit,true,2026-06-01 03:19:07
402,27,Storage Runbook 27: CoreDNS restart,sops/storage/runbook-27.md,Symptoms,session-store CrashLoopBackOff,0.7866,chat,prod-usw2-eks,identity,session-store-d825e25-14f9f,none,false,2026-05-28 13:30:58
403,15,Node Runbook 15: Connection pool sizing,sops/node/runbook-15.md,Symptoms,orders-worker OOMKilled,0.8411,chat,prod-use2-eks,orders,orders-worker-6ee3345-b0d20,scale_up,true,2026-06-16 19:05:11
404,21,Memory Runbook 21: PDB & graceful shutdown,sops/memory/runbook-21.md,Remediation,payments-worker high latency,0.8634,auto,prod-usw2-eks,payments,payments-worker-bbc0947-0aa1a,restart_pod,true,2026-06-08 00:36:08
405,15,Node Runbook 15: Connection pool sizing,sops/node/runbook-15.md,Diagnosis,orders-worker CrashLoopBackOff,0.6325,prediction,prod-usw2-eks,orders,orders-worker-b907131-2627d,scale_up,false,2026-06-15 04:40:33
406,5,Node Runbook 05: Connection pool sizing,sops/node/runbook-05.md,Remediation,payments-worker throttled,0.7025,prediction,prod-usw2-eks,payments,payments-worker-1d1bf52-dff66,scale_up,true,2026-06-01 05:52:51
407,40,Memory Runbook 40: Cert rotation,sops/memory/runbook-40.md,Remediation,ledger-svc CrashLoopBackOff,0.8026,alert,prod-usw2-eks,ledger,ledger-svc-0744083-43011,none,true,2026-06-13 13:42:36
408,35,Memory Runbook 35: OOMKilled remediation,sops/memory/runbook-35.md,Remediation,auth-gateway CrashLoopBackOff,0.882,chat,prod-usw2-eks,identity,auth-gateway-d4d3364-aac01,increase_limit,true,2026-05-28 13:52:49
409,7,Storage Runbook 07: PDB & graceful shutdown,sops/storage/runbook-07.md,Symptoms,search-api CrashLoopBackOff,0.8877,chat,prod-usw2-eks,search,search-api-db28570-d359e,restart_pod,true,2026-06-03 07:18:10
410,9,Memory Runbook 09: Connection pool sizing,sops/memory/runbook-09.md,Prevention,auth-gateway OOMKilled,0.7073,auto,prod-use2-eks,identity,auth-gateway-9bddb17-f3d59,restart_pod,false,2026-06-10 11:40:52
411,39,Availability Runbook 39: Cert rotation,sops/availability/runbook-39.md,Remediation,search-api throttled,0.6602,auto,prod-usw2-eks,search,search-api-8352074-5b766,restart_pod,true,2026-06-04 18:29:25
412,5,Node Runbook 05: Connection pool sizing,sops/node/runbook-05.md,Prevention,ledger-svc high latency,0.934,chat,prod-use2-eks,ledger,ledger-svc-204e643-7d23b,restart_pod,false,2026-06-16 11:52:25
413,14,Availability Runbook 14: PDB & graceful shutdown,sops/availability/runbook-14.md,Remediation,coredns high latency,0.6572,auto,staging-use2-eks,kube-system,coredns-b16ea15-07544,scale_up,false,2026-06-07 00:08:58
414,25,Network Runbook 25: PDB & graceful shutdown,sops/network/runbook-25.md,Prevention,config-svc CrashLoopBackOff,0.8854,prediction,prod-usw2-eks,platform,config-svc-370d832-a686a,scale_up,false,2026-06-10 12:58:22
415,6,Availability Runbook 06: CFS throttling tuning,sops/availability/runbook-06.md,Diagnosis,orders-api throttled,0.8451,alert,prod-use2-eks,orders,orders-api-bfb2f93-32ad3,none,false,2026-06-02 07:19:47
416,22,Security Runbook 22: Cert rotation,sops/security/runbook-22.md,Remediation,inventory-svc CrashLoopBackOff,0.6214,auto,prod-usw2-eks,inventory,inventory-svc-4453f63-e15f3,increase_limit,true,2026-06-07 02:42:42
417,18,Memory Runbook 18: Connection pool sizing,sops/memory/runbook-18.md,Remediation,indexer high latency,0.6391,auto,prod-use2-eks,search,indexer-4680271-0a829,none,true,2026-06-17 15:00:51
418,36,Node Runbook 36: Readiness probe tuning,sops/node/runbook-36.md,Diagnosis,checkout-web high latency,0.8131,prediction,prod-use2-eks,checkout,checkout-web-c2eb578-2d181,restart_pod,false,2026-06-20 20:11:41
419,25,Network Runbook 25: PDB & graceful shutdown,sops/network/runbook-25.md,Symptoms,inventory-svc OOMKilled,0.7586,prediction,staging-use2-eks,inventory,inventory-svc-1d6f570-1b50d,increase_limit,false,2026-06-19 00:09:29
420,23,Security Runbook 23: OOMKilled remediation,sops/security/runbook-23.md,Remediation,inventory-svc OOMKilled,0.6254,auto,dr-use1-eks,inventory,inventory-svc-4ccbe67-9cbde,none,true,2026-06-12 06:09:44
421,7,Storage Runbook 07: PDB & graceful shutdown,sops/storage/runbook-07.md,Symptoms,payments-api CrashLoopBackOff,0.8451,auto,prod-use2-eks,payments,payments-api-7fa4649-debd8,none,true,2026-05-31 05:36:56
422,21,Memory Runbook 21: PDB & graceful shutdown,sops/memory/runbook-21.md,Diagnosis,search-api OOMKilled,0.8903,auto,staging-use2-eks,search,search-api-1605640-8abaf,scale_up,true,2026-05-27 10:04:39
423,32,Storage Runbook 32: CFS throttling tuning,sops/storage/runbook-32.md,Symptoms,checkout-web high latency,0.6414,alert,dr-use1-eks,checkout,checkout-web-6e9e217-a5c79,none,false,2026-06-14 19:42:53
424,19,Memory Runbook 19: CoreDNS restart,sops/memory/runbook-19.md,Symptoms,ledger-svc CrashLoopBackOff,0.6761,auto,prod-use2-eks,ledger,ledger-svc-204e643-7d23b,increase_limit,false,2026-05-28 09:31:38
425,24,Node Runbook 24: Cert rotation,sops/node/runbook-24.md,Diagnosis,ledger-svc high latency,0.73,alert,prod-usw2-eks,ledger,ledger-svc-0744083-43011,restart_pod,true,2026-06-01 05:37:56
426,14,Availability Runbook 14: PDB & graceful shutdown,sops/availability/runbook-14.md,Prevention,auth-gateway CrashLoopBackOff,0.9085,alert,prod-use2-eks,identity,auth-gateway-9bddb17-f3d59,increase_limit,false,2026-06-21 19:25:28
427,37,Security Runbook 37: Node drain & cordon,sops/security/runbook-37.md,Prevention,notifications throttled,0.7746,alert,prod-use2-eks,notifications,notifications-c882a21-88bb7,increase_limit,false,2026-06-11 03:33:04
428,22,Security Runbook 22: Cert rotation,sops/security/runbook-22.md,Remediation,cart-svc OOMKilled,0.7662,alert,prod-usw2-eks,checkout,cart-svc-ee38458-64d46,scale_up,true,2026-06-18 21:58:36
429,33,Availability Runbook 33: Connection pool sizing,sops/availability/runbook-33.md,Diagnosis,recommendation CrashLoopBackOff,0.9405,chat,prod-usw2-eks,search,recommendation-1e52697-e4756,none,true,2026-06-13 09:44:43
430,39,Availability Runbook 39: Cert rotation,sops/availability/runbook-39.md,Diagnosis,orders-api CrashLoopBackOff,0.6913,prediction,prod-usw2-eks,orders,orders-api-cbca488-26609,none,true,2026-05-26 03:00:09
431,14,Availability Runbook 14: PDB & graceful shutdown,sops/availability/runbook-14.md,Remediation,payments-api OOMKilled,0.7071,alert,prod-usw2-eks,payments,payments-api-6c2b997-3e07d,none,true,2026-06-06 15:53:28
432,8,Node Runbook 08: Connection pool sizing,sops/node/runbook-08.md,Symptoms,session-store OOMKilled,0.6453,prediction,staging-use2-eks,identity,session-store-a097c68-649a1,restart_pod,false,2026-06-08 00:59:50
433,2,Storage Runbook 02: OOMKilled remediation,sops/storage/runbook-02.md,Remediation,session-store high latency,0.9333,alert,prod-usw2-eks,identity,session-store-d825e25-14f9f,scale_up,true,2026-05-28 10:52:34
434,14,Availability Runbook 14: PDB & graceful shutdown,sops/availability/runbook-14.md,Prevention,checkout-web throttled,0.9383,prediction,dr-use1-eks,checkout,checkout-web-4263246-52f3a,scale_up,false,2026-06-17 00:22:59
435,4,Network Runbook 04: Cert rotation,sops/network/runbook-04.md,Symptoms,auth-gateway OOMKilled,0.6048,alert,prod-usw2-eks,identity,auth-gateway-fb1c283-81cc8,scale_up,true,2026-06-21 02:06:00
436,10,Availability Runbook 10: PDB & graceful shutdown,sops/availability/runbook-10.md,Symptoms,payments-api CrashLoopBackOff,0.6172,alert,prod-use2-eks,payments,payments-api-7fa4649-debd8,restart_pod,false,2026-06-08 06:53:41
437,20,Availability Runbook 20: CoreDNS restart,sops/availability/runbook-20.md,Symptoms,inventory-svc throttled,0.7328,chat,prod-usw2-eks,inventory,inventory-svc-4453f63-e15f3,restart_pod,true,2026-06-08 10:04:07
438,31,Cpu Runbook 31: DiskPressure eviction recovery,sops/cpu/runbook-31.md,Diagnosis,recommendation OOMKilled,0.7826,alert,prod-usw2-eks,search,recommendation-87e3198-026ea,none,true,2026-06-19 01:50:02
439,30,Security Runbook 30: OOMKilled remediation,sops/security/runbook-30.md,Symptoms,search-api throttled,0.7457,chat,prod-use2-eks,search,search-api-eff0684-a368a,increase_limit,false,2026-06-07 01:11:41
440,12,Node Runbook 12: CrashLoopBackOff triage,sops/node/runbook-12.md,Diagnosis,auth-gateway OOMKilled,0.6339,chat,prod-use2-eks,identity,auth-gateway-7b28269-a7447,restart_pod,false,2026-06-08 02:42:51
441,8,Node Runbook 08: Connection pool sizing,sops/node/runbook-08.md,Symptoms,notifications throttled,0.8303,prediction,prod-usw2-eks,notifications,notifications-b2aff41-e1772,scale_up,true,2026-06-05 06:15:32
442,22,Security Runbook 22: Cert rotation,sops/security/runbook-22.md,Symptoms,session-store CrashLoopBackOff,0.7412,alert,prod-usw2-eks,identity,session-store-d825e25-14f9f,increase_limit,true,2026-06-10 16:43:52
443,27,Storage Runbook 27: CoreDNS restart,sops/storage/runbook-27.md,Remediation,notifications throttled,0.906,prediction,dr-use1-eks,notifications,notifications-b036879-82982,none,true,2026-05-28 19:24:33
444,31,Cpu Runbook 31: DiskPressure eviction recovery,sops/cpu/runbook-31.md,Prevention,payments-api high latency,0.7563,chat,staging-use2-eks,payments,payments-api-dde4d16-a3d09,none,true,2026-06-11 17:18:49
445,8,Node Runbook 08: Connection pool sizing,sops/node/runbook-08.md,Prevention,session-store high latency,0.8921,chat,prod-usw2-eks,identity,session-store-28ebc77-cf7c8,restart_pod,false,2026-06-20 13:39:18
446,36,Node Runbook 36: Readiness probe tuning,sops/node/runbook-36.md,Prevention,notifications CrashLoopBackOff,0.9453,prediction,prod-use2-eks,notifications,notifications-1938743-28dca,restart_pod,true,2026-06-21 01:31:16
447,8,Node Runbook 08: Connection pool sizing,sops/node/runbook-08.md,Remediation,checkout-web throttled,0.7818,alert,prod-usw2-eks,checkout,checkout-web-ec64e26-f37ce,none,true,2026-06-03 13:08:33
448,5,Node Runbook 05: Connection pool sizing,sops/node/runbook-05.md,Prevention,search-api CrashLoopBackOff,0.8406,prediction,dr-use1-eks,search,search-api-be84964-d972c,scale_up,true,2026-06-22 12:20:43
449,10,Availability Runbook 10: PDB & graceful shutdown,sops/availability/runbook-10.md,Diagnosis,checkout-web CrashLoopBackOff,0.6205,prediction,prod-usw2-eks,checkout,checkout-web-f628153-c1833,scale_up,true,2026-06-19 18:43:16
450,27,Storage Runbook 27: CoreDNS restart,sops/storage/runbook-27.md,Diagnosis,payments-api CrashLoopBackOff,0.7328,alert,prod-usw2-eks,payments,payments-api-6c2b997-3e07d,none,false,2026-05-26 09:59:51
451,25,Network Runbook 25: PDB & graceful shutdown,sops/network/runbook-25.md,Symptoms,checkout-web OOMKilled,0.7731,auto,staging-use2-eks,checkout,checkout-web-aca9086-f5fe6,none,true,2026-06-08 12:13:39
452,27,Storage Runbook 27: CoreDNS restart,sops/storage/runbook-27.md,Remediation,metrics-server throttled,0.9471,chat,prod-use2-eks,kube-system,metrics-server-e2e6924-29c37,restart_pod,false,2026-06-10 10:51:41
453,28,Storage Runbook 28: Connection pool sizing,sops/storage/runbook-28.md,Prevention,payments-api OOMKilled,0.7768,chat,prod-use2-eks,payments,payments-api-c9c2b74-00142,none,true,2026-06-22 16:42:54
454,5,Node Runbook 05: Connection pool sizing,sops/node/runbook-05.md,Diagnosis,orders-api CrashLoopBackOff,0.8585,prediction,prod-use2-eks,orders,orders-api-7f89525-97cdd,increase_limit,true,2026-06-03 19:35:50
455,12,Node Runbook 12: CrashLoopBackOff triage,sops/node/runbook-12.md,Remediation,search-api throttled,0.8654,auto,prod-use2-eks,search,search-api-eff0684-a368a,increase_limit,true,2026-06-06 17:33:15
456,34,Node Runbook 34: Connection pool sizing,sops/node/runbook-34.md,Remediation,inventory-svc CrashLoopBackOff,0.7153,auto,prod-use2-eks,inventory,inventory-svc-df6d343-0a45b,restart_pod,true,2026-06-12 00:35:59
457,17,Network Runbook 17: Cert rotation,sops/network/runbook-17.md,Remediation,search-api high latency,0.8938,auto,prod-usw2-eks,search,search-api-8352074-5b766,restart_pod,true,2026-06-19 07:02:01
458,18,Memory Runbook 18: Connection pool sizing,sops/memory/runbook-18.md,Remediation,orders-api high latency,0.6729,auto,prod-usw2-eks,orders,orders-api-21c5d48-15186,scale_up,true,2026-06-23 06:40:26
459,8,Node Runbook 08: Connection pool sizing,sops/node/runbook-08.md,Prevention,config-svc OOMKilled,0.7067,auto,staging-use2-eks,platform,config-svc-929cd33-16be4,none,false,2026-06-16 16:01:58
460,31,Cpu Runbook 31: DiskPressure eviction recovery,sops/cpu/runbook-31.md,Remediation,cart-svc high latency,0.6291,alert,prod-usw2-eks,checkout,cart-svc-882ca58-64a75,increase_limit,true,2026-06-19 04:50:32
461,37,Security Runbook 37: Node drain & cordon,sops/security/runbook-37.md,Remediation,payments-api CrashLoopBackOff,0.9461,prediction,prod-usw2-eks,payments,payments-api-b9a1287-dbbfe,restart_pod,true,2026-06-06 06:32:07
462,39,Availability Runbook 39: Cert rotation,sops/availability/runbook-39.md,Remediation,config-svc throttled,0.6913,prediction,staging-use2-eks,platform,config-svc-929cd33-16be4,none,false,2026-05-30 15:01:18
463,31,Cpu Runbook 31: DiskPressure eviction recovery,sops/cpu/runbook-31.md,Remediation,checkout-web throttled,0.8934,chat,prod-use2-eks,checkout,checkout-web-c2eb578-2d181,restart_pod,true,2026-05-30 02:35:22
464,1,Node Runbook 01: DiskPressure eviction recovery,sops/node/runbook-01.md,Prevention,coredns high latency,0.7795,chat,prod-usw2-eks,kube-system,coredns-37f1521-4cd3d,restart_pod,true,2026-06-09 07:01:05
465,28,Storage Runbook 28: Connection pool sizing,sops/storage/runbook-28.md,Prevention,ledger-svc CrashLoopBackOff,0.8341,auto,prod-usw2-eks,ledger,ledger-svc-2014124-29b88,restart_pod,false,2026-05-26 16:23:16
466,18,Memory Runbook 18: Connection pool sizing,sops/memory/runbook-18.md,Remediation,ledger-svc CrashLoopBackOff,0.8503,auto,prod-usw2-eks,ledger,ledger-svc-842cd31-95bfa,increase_limit,false,2026-05-26 04:01:42
467,31,Cpu Runbook 31: DiskPressure eviction recovery,sops/cpu/runbook-31.md,Diagnosis,coredns OOMKilled,0.7765,auto,prod-usw2-eks,kube-system,coredns-37f1521-4cd3d,restart_pod,true,2026-06-05 19:56:04
468,17,Network Runbook 17: Cert rotation,sops/network/runbook-17.md,Diagnosis,payments-api high latency,0.7543,chat,prod-use2-eks,payments,payments-api-1ce3577-591ac,none,true,2026-05-26 22:43:36
469,7,Storage Runbook 07: PDB & graceful shutdown,sops/storage/runbook-07.md,Prevention,checkout-web high latency,0.8036,chat,prod-use2-eks,checkout,checkout-web-47df111-4e24c,scale_up,true,2026-06-11 21:25:39
470,13,Security Runbook 13: CFS throttling tuning,sops/security/runbook-13.md,Remediation,orders-api OOMKilled,0.8304,alert,prod-use2-eks,orders,orders-api-bfb2f93-32ad3,increase_limit,false,2026-06-04 00:25:09
471,29,Node Runbook 29: Connection pool sizing,sops/node/runbook-29.md,Remediation,search-api high latency,0.6409,auto,dr-use1-eks,search,search-api-be84964-d972c,scale_up,false,2026-06-06 01:54:07
